code_dept,annee,taux_chomage_moyen,taux_chomage_min,taux_chomage_max,nb_trimestres
68,1999,5.68,5.3,5.9,4
68,2000,4.7,4.4,5.0,4
68,2001,4.32,4.2,4.5,4
68,2002,5.03,4.7,5.4,4
68,2003,6.35,5.9,6.9,4
68,2004,7.4,7.2,7.7,4
68,2005,8.02,7.6,8.4,4
68,2006,8.5,8.1,8.7,4
68,2007,7.78,7.4,8.2,4
68,2008,6.9,6.8,7.2,4
68,2009,8.8,8.2,9.2,4
68,2010,8.88,8.8,9.0,4
68,2011,8.68,8.5,8.9,4
68,2012,9.38,9.0,9.8,4
68,2013,9.93,9.7,10.1,4
68,2014,9.8,9.7,10.0,4
68,2015,9.98,9.9,10.1,4
68,2016,9.78,9.6,9.9,4
68,2017,9.0,8.4,9.4,4
68,2018,8.32,8.1,8.5,4
68,2019,7.95,7.8,8.1,4
68,2020,7.92,7.1,8.9,4
68,2021,7.78,7.3,8.1,4
68,2022,6.82,6.7,7.0,4
68,2023,7.0,6.7,7.2,4
68,2024,7.15,7.0,7.2,4
68,2025,7.18,7.1,7.3,4
69,1982,5.38,5.3,5.5,4
69,1983,5.38,5.3,5.5,4
69,1984,6.32,5.9,6.7,4
69,1985,6.88,6.8,6.9,4
69,1986,6.9,6.7,7.1,4
69,1987,7.05,7.0,7.1,4
69,1988,6.82,6.7,7.0,4
69,1989,6.45,6.3,6.6,4
69,1990,6.42,6.3,6.6,4
69,1991,7.0,6.6,7.5,4
69,1992,8.55,7.9,9.2,4
69,1993,10.0,9.5,10.5,4
69,1994,10.58,10.3,10.7,4
69,1995,9.8,9.6,10.1,4
69,1996,10.22,10.0,10.4,4
69,1997,9.9,9.6,10.3,4
69,1998,9.2,9.1,9.3,4
69,1999,9.0,8.5,9.3,4
69,2000,7.15,6.4,8.0,4
69,2001,6.22,6.1,6.4,4
69,2002,6.62,6.4,6.9,4
69,2003,7.7,7.5,8.0,4
69,2004,8.07,8.0,8.2,4
69,2005,7.95,7.8,8.0,4
69,2006,7.82,7.4,8.1,4
69,2007,7.12,6.6,7.6,4
69,2008,6.45,6.2,6.8,4
69,2009,8.28,7.6,8.8,4
69,2010,8.4,8.3,8.5,4
69,2011,8.3,8.2,8.5,4
69,2012,8.85,8.6,9.2,4
69,2013,9.28,9.1,9.4,4
69,2014,9.2,9.1,9.4,4
69,2015,9.3,9.2,9.4,4
69,2016,9.0,8.8,9.2,4
69,2017,8.38,8.0,8.5,4
69,2018,8.02,7.8,8.2,4
69,2019,7.58,7.4,7.8,4
69,2020,7.3,6.6,8.1,4
69,2021,7.1,6.6,7.5,4
69,2022,6.35,6.1,6.5,4
69,2023,6.35,6.1,6.6,4
69,2024,6.5,6.5,6.5,4
69,2025,6.98,6.7,7.3,4
70,1982,7.1,7.0,7.2,4
70,1983,6.8,6.6,7.1,4
70,1984,8.22,7.6,8.7,4
70,1985,8.75,8.5,9.0,4
70,1986,9.05,9.0,9.2,4
70,1987,9.43,9.2,9.6,4
70,1988,8.68,8.4,9.0,4
70,1989,7.62,7.2,8.0,4
70,1990,7.25,7.2,7.3,4
70,1991,7.42,7.2,7.7,4
70,1992,7.78,7.7,7.8,4
70,1993,8.1,7.8,8.5,4
70,1994,8.57,8.2,8.8,4
70,1995,7.92,7.8,8.1,4
70,1996,8.55,8.4,8.7,4
70,1997,8.65,8.5,8.7,4
70,1998,8.15,8.1,8.3,4
70,1999,7.7,7.1,8.1,4
70,2000,6.22,6.0,6.6,4
70,2001,5.7,5.4,5.9,4
70,2002,6.02,5.9,6.1,4
70,2003,6.4,6.2,6.7,4
70,2004,6.92,6.8,7.1,4
70,2005,7.25,6.9,7.6,4
70,2006,7.75,7.6,7.8,4
70,2007,6.95,6.5,7.5,4
70,2008,6.65,6.2,7.3,4
70,2009,8.8,8.3,9.1,4
70,2010,8.48,8.2,8.8,4
70,2011,8.25,8.1,8.5,4
70,2012,9.38,8.7,10.2,4
70,2013,10.1,9.8,10.3,4
70,2014,10.07,10.0,10.3,4
70,2015,9.75,9.3,10.0,4
70,2016,9.2,9.1,9.3,4
70,2017,8.55,7.9,8.9,4
70,2018,8.0,7.7,8.3,4
70,2019,7.68,7.3,8.0,4
70,2020,7.08,6.6,7.9,4
70,2021,6.72,6.4,6.9,4
70,2022,6.38,6.2,6.5,4
70,2023,6.38,6.1,6.6,4
70,2024,6.55,6.5,6.6,4
70,2025,6.93,6.7,7.2,4
71,1982,6.52,6.2,7.0,4
71,1983,7.6,7.2,8.0,4
71,1984,9.18,8.6,9.6,4
71,1985,9.3,8.9,9.7,4
71,1986,8.95,8.7,9.2,4
71,1987,9.2,9.2,9.2,4
71,1988,8.85,8.3,9.2,4
71,1989,7.78,7.6,8.0,4
71,1990,7.38,7.2,7.6,4
71,1991,7.4,7.1,7.7,4
71,1992,8.5,8.1,8.9,4
71,1993,9.68,9.1,10.2,4
71,1994,10.35,10.1,10.5,4
71,1995,9.45,9.2,9.9,4
71,1996,9.48,9.4,9.5,4
71,1997,9.5,9.3,9.6,4
71,1998,8.77,8.7,9.0,4
71,1999,8.4,7.9,8.7,4
71,2000,7.28,6.8,7.6,4
71,2001,6.62,6.5,6.8,4
71,2002,6.9,6.8,7.1,4
71,2003,7.55,7.4,7.7,4
71,2004,7.72,7.7,7.8,4
71,2005,7.78,7.5,8.0,4
71,2006,7.75,7.3,8.1,4
71,2007,6.9,6.5,7.3,4
71,2008,6.5,6.1,7.0,4
71,2009,8.45,7.9,8.9,4
71,2010,8.57,8.5,8.7,4
71,2011,8.4,8.3,8.6,4
71,2012,8.93,8.7,9.2,4
71,2013,9.28,8.9,9.5,4
71,2014,9.15,9.0,9.4,4
71,2015,9.3,9.2,9.4,4
71,2016,9.02,8.8,9.2,4
71,2017,8.3,7.9,8.6,4
71,2018,7.82,7.6,8.0,4
71,2019,7.52,7.4,7.7,4
71,2020,7.0,6.5,7.7,4
71,2021,6.52,6.1,6.8,4
71,2022,6.3,6.2,6.4,4
71,2023,6.5,6.3,6.7,4
71,2024,6.52,6.4,6.6,4
71,2025,6.78,6.6,7.0,4
72,1982,7.85,7.5,8.1,4
72,1983,8.45,8.0,8.9,4
72,1984,9.6,9.2,9.9,4
72,1985,10.22,10.2,10.3,4
72,1986,10.35,10.1,10.5,4
72,1987,10.28,10.0,10.5,4
72,1988,9.52,9.1,9.9,4
72,1989,8.6,8.5,8.8,4
72,1990,8.18,8.0,8.3,4
72,1991,8.25,8.0,8.6,4
72,1992,9.1,8.9,9.3,4
72,1993,9.7,9.3,10.2,4
72,1994,10.3,10.0,10.5,4
72,1995,9.38,9.2,9.7,4
72,1996,9.4,9.4,9.4,4
72,1997,9.45,9.3,9.5,4
72,1998,8.82,8.7,9.0,4
72,1999,8.28,7.6,8.8,4
72,2000,6.62,6.0,7.2,4
72,2001,5.95,5.8,6.2,4
72,2002,6.22,6.2,6.3,4
72,2003,6.58,6.4,6.8,4
72,2004,7.0,6.9,7.2,4
72,2005,7.28,6.9,7.6,4
72,2006,7.72,7.5,7.9,4
72,2007,6.93,6.4,7.5,4
72,2008,6.48,6.0,7.1,4
72,2009,8.72,8.1,9.1,4
72,2010,8.62,8.5,8.7,4
72,2011,8.35,8.2,8.5,4
72,2012,9.07,8.6,9.7,4
72,2013,9.85,9.7,10.0,4
72,2014,9.82,9.6,10.1,4
72,2015,10.1,10.0,10.2,4
72,2016,9.75,9.6,10.0,4
72,2017,9.0,8.5,9.2,4
72,2018,8.6,8.4,8.8,4
72,2019,8.32,8.2,8.5,4
72,2020,8.15,7.6,9.1,4
72,2021,7.68,7.3,8.0,4
72,2022,7.15,6.9,7.4,4
72,2023,7.0,6.7,7.2,4
72,2024,7.2,7.1,7.3,4
72,2025,7.52,7.4,7.8,4
73,1982,4.9,4.6,5.1,4
73,1983,5.35,5.0,5.6,4
73,1984,6.15,5.8,6.6,4
73,1985,6.48,6.2,6.7,4
73,1986,6.15,6.1,6.2,4
73,1987,6.1,6.1,6.1,4
73,1988,5.9,5.8,6.0,4
73,1989,5.62,5.5,5.7,4
73,1990,5.82,5.7,5.9,4
73,1991,5.88,5.7,6.2,4
73,1992,7.32,6.6,7.9,4
73,1993,8.8,8.2,9.4,4
73,1994,9.5,9.2,9.7,4
73,1995,8.72,8.6,9.0,4
73,1996,8.95,8.8,9.1,4
73,1997,9.05,8.9,9.3,4
73,1998,8.65,8.6,8.7,4
73,1999,8.5,8.1,8.8,4
73,2000,7.02,6.3,7.6,4
73,2001,5.98,5.9,6.1,4
73,2002,6.05,6.0,6.1,4
73,2003,6.65,6.4,6.8,4
73,2004,6.82,6.7,7.0,4
73,2005,6.62,6.5,6.7,4
73,2006,6.48,6.2,6.7,4
73,2007,5.92,5.7,6.1,4
73,2008,5.5,5.2,5.9,4
73,2009,7.35,6.7,7.8,4
73,2010,7.55,7.4,7.8,4
73,2011,7.25,7.1,7.3,4
73,2012,7.6,7.4,7.9,4
73,2013,7.9,7.8,8.0,4
73,2014,8.1,7.9,8.2,4
73,2015,8.2,8.0,8.4,4
73,2016,7.95,7.9,8.0,4
73,2017,7.3,6.9,7.6,4
73,2018,6.8,6.6,6.9,4
73,2019,6.42,6.2,6.6,4
73,2020,6.4,5.9,7.0,4
73,2021,6.5,5.5,8.0,4
73,2022,5.28,5.1,5.5,4
73,2023,5.22,5.1,5.4,4
73,2024,5.32,5.2,5.4,4
73,2025,5.62,5.5,5.7,4
74,1982,5.12,5.0,5.2,4
74,1983,5.25,5.2,5.3,4
74,1984,5.68,5.5,5.9,4
74,1985,5.68,5.2,6.0,4
74,1986,5.28,5.1,5.4,4
74,1987,5.52,5.5,5.6,4
74,1988,5.22,4.9,5.5,4
74,1989,4.55,4.4,4.7,4
74,1990,4.55,4.5,4.7,4
74,1991,5.32,4.9,5.8,4
74,1992,6.78,6.2,7.4,4
74,1993,8.48,7.9,8.9,4
74,1994,8.7,8.3,9.0,4
74,1995,7.62,7.4,7.9,4
74,1996,7.88,7.8,8.0,4
74,1997,7.75,7.6,7.9,4
74,1998,7.15,7.1,7.3,4
74,1999,7.05,6.8,7.2,4
74,2000,5.8,5.2,6.4,4
74,2001,4.97,4.8,5.2,4
74,2002,5.43,5.4,5.5,4
74,2003,5.85,5.7,6.1,4
74,2004,6.02,5.9,6.2,4
74,2005,5.9,5.7,6.0,4
74,2006,5.78,5.4,6.0,4
74,2007,5.2,4.9,5.4,4
74,2008,5.0,4.7,5.5,4
74,2009,7.32,6.6,7.7,4
74,2010,7.28,6.9,7.6,4
74,2011,6.68,6.5,6.8,4
74,2012,7.12,6.9,7.4,4
74,2013,7.45,7.3,7.6,4
74,2014,7.45,7.3,7.6,4
74,2015,7.62,7.5,7.8,4
74,2016,7.42,7.3,7.6,4
74,2017,6.82,6.4,7.1,4
74,2018,6.45,6.3,6.6,4
74,2019,6.18,6.0,6.4,4
74,2020,6.4,5.8,7.3,4
74,2021,6.42,5.8,7.2,4
74,2022,5.4,5.2,5.6,4
74,2023,5.35,5.2,5.6,4
74,2024,5.52,5.5,5.6,4
74,2025,5.68,5.6,5.7,4
75,1982,6.55,6.5,6.6,4
75,1983,6.85,6.7,7.1,4
75,1984,7.52,7.3,7.7,4
75,1985,8.07,7.9,8.3,4
75,1986,8.48,8.4,8.5,4
75,1987,8.6,8.6,8.6,4
75,1988,8.8,8.7,8.9,4
75,1989,8.48,8.4,8.6,4
75,1990,8.85,8.7,8.9,4
75,1991,9.57,9.2,9.8,4
75,1992,9.72,9.7,9.8,4
75,1993,10.05,9.9,10.3,4
75,1994,10.07,9.9,10.3,4
75,1995,9.65,9.6,9.7,4
75,1996,10.02,9.9,10.1,4
75,1997,9.98,9.9,10.0,4
75,1998,9.8,9.8,9.8,4
75,1999,9.45,9.0,9.8,4
75,2000,8.22,7.6,8.8,4
75,2001,7.4,7.3,7.6,4
75,2002,8.22,7.8,8.6,4
75,2003,9.22,9.0,9.5,4
75,2004,9.5,9.4,9.8,4
75,2005,9.0,9.0,9.0,4
75,2006,8.55,8.0,8.9,4
75,2007,7.75,7.1,8.2,4
75,2008,6.8,6.8,6.8,4
75,2009,7.93,7.3,8.4,4
75,2010,8.07,8.0,8.2,4
75,2011,7.85,7.7,7.9,4
75,2012,8.02,7.9,8.2,4
75,2013,8.32,8.2,8.4,4
75,2014,8.28,8.2,8.4,4
75,2015,8.2,8.0,8.4,4
75,2016,7.85,7.7,8.0,4
75,2017,7.38,7.1,7.5,4
75,2018,7.02,6.8,7.2,4
75,2019,6.55,6.3,6.8,4
75,2020,6.48,5.6,7.4,4
75,2021,6.48,6.0,6.9,4
75,2022,5.75,5.6,5.9,4
75,2023,5.68,5.5,5.9,4
75,2024,5.7,5.6,5.8,4
75,2025,6.0,5.8,6.1,4
76,1982,9.28,9.2,9.3,4
76,1983,9.38,9.1,9.9,4
76,1984,11.0,10.5,11.3,4
76,1985,11.18,11.0,11.4,4
76,1986,11.55,11.2,11.7,4
76,1987,11.85,11.7,12.0,4
76,1988,11.35,11.1,11.6,4
76,1989,10.42,10.2,10.8,4
76,1990,9.93,9.8,10.1,4
76,1991,10.02,9.8,10.3,4
76,1992,10.68,10.6,10.7,4
76,1993,11.4,10.8,12.0,4
76,1994,12.15,12.0,12.2,4
76,1995,11.62,11.4,11.8,4
76,1996,12.38,12.1,12.5,4
76,1997,12.52,12.4,12.6,4
76,1998,11.98,11.9,12.1,4
76,1999,11.72,11.2,12.0,4
76,2000,10.22,9.7,10.8,4
76,2001,9.15,9.0,9.3,4
76,2002,8.85,8.8,8.9,4
76,2003,9.2,9.0,9.5,4
76,2004,9.7,9.5,9.8,4
76,2005,9.68,9.4,9.9,4
76,2006,9.52,9.1,9.8,4
76,2007,8.55,7.9,9.2,4
76,2008,7.98,7.5,8.6,4
76,2009,10.05,9.5,10.5,4
76,2010,10.22,10.2,10.3,4
76,2011,10.15,10.0,10.3,4
76,2012,10.78,10.5,11.2,4
76,2013,11.35,11.2,11.5,4
76,2014,11.18,11.1,11.2,4
76,2015,11.22,11.1,11.3,4
76,2016,11.25,11.1,11.4,4
76,2017,10.6,10.2,10.8,4
76,2018,10.1,9.8,10.4,4
76,2019,9.43,9.3,9.7,4
76,2020,9.02,8.3,9.9,4
76,2021,8.57,8.1,8.9,4
76,2022,7.82,7.5,8.1,4
76,2023,7.8,7.5,8.1,4
76,2024,8.0,7.9,8.1,4
76,2025,8.43,8.2,8.7,4
77,1982,5.22,5.2,5.3,4
77,1983,5.28,5.1,5.6,4
77,1984,6.08,5.7,6.4,4
77,1985,6.32,6.3,6.4,4
77,1986,6.43,6.4,6.5,4
77,1987,6.55,6.4,6.7,4
77,1988,6.28,6.1,6.4,4
77,1989,5.7,5.5,5.9,4
77,1990,5.18,5.0,5.4,4
77,1991,5.12,4.9,5.4,4
77,1992,5.8,5.5,6.1,4
77,1993,6.95,6.4,7.5,4
77,1994,7.88,7.7,8.0,4
77,1995,7.52,7.4,7.7,4
77,1996,7.85,7.7,7.9,4
77,1997,8.07,8.0,8.2,4
77,1998,7.6,7.5,7.8,4
77,1999,6.98,6.4,7.4,4
77,2000,5.48,5.1,6.0,4
77,2001,4.92,4.8,5.1,4
77,2002,5.38,5.1,5.6,4
77,2003,6.4,6.0,6.8,4
77,2004,7.0,6.8,7.2,4
77,2005,7.05,7.0,7.1,4
77,2006,6.8,6.4,7.1,4
77,2007,5.95,5.5,6.4,4
77,2008,5.42,5.3,5.7,4
77,2009,6.82,6.3,7.3,4
77,2010,7.02,7.0,7.1,4
77,2011,7.0,6.9,7.1,4
77,2012,7.5,7.3,7.8,4
77,2013,8.0,8.0,8.0,4
77,2014,8.05,8.0,8.2,4
77,2015,8.18,8.1,8.3,4
77,2016,7.92,7.8,8.0,4
77,2017,7.5,7.2,7.6,4
77,2018,7.28,7.1,7.4,4
77,2019,6.9,6.8,7.1,4
77,2020,6.9,6.1,7.7,4
77,2021,7.2,6.9,7.4,4
77,2022,6.7,6.6,6.8,4
77,2023,6.68,6.5,6.9,4
77,2024,6.82,6.8,6.9,4
77,2025,7.18,7.0,7.4,4
78,1982,4.0,4.0,4.0,4
78,1983,3.92,3.8,4.1,4
78,1984,4.68,4.4,4.9,4
78,1985,5.3,5.0,5.5,4
78,1986,5.18,5.0,5.4,4
78,1987,5.35,5.3,5.4,4
78,1988,5.15,5.0,5.2,4
78,1989,4.65,4.5,4.8,4
78,1990,4.38,4.3,4.4,4
78,1991,4.6,4.3,4.9,4
78,1992,5.48,5.1,5.9,4
78,1993,6.78,6.2,7.3,4
78,1994,7.4,7.2,7.5,4
78,1995,6.88,6.7,7.1,4
78,1996,7.12,7.0,7.2,4
78,1997,7.25,7.1,7.3,4
78,1998,6.78,6.7,6.9,4
78,1999,6.45,6.1,6.7,4
78,2000,5.35,5.0,5.7,4
78,2001,4.85,4.7,5.0,4
78,2002,5.6,5.3,5.9,4
78,2003,6.4,6.2,6.7,4
78,2004,6.82,6.7,6.9,4
78,2005,6.65,6.6,6.7,4
78,2006,6.4,6.0,6.7,4
78,2007,5.75,5.3,6.1,4
78,2008,5.12,5.0,5.3,4
78,2009,6.32,5.8,6.8,4
78,2010,6.57,6.5,6.6,4
78,2011,6.45,6.4,6.5,4
78,2012,6.82,6.6,7.1,4
78,2013,7.25,7.2,7.3,4
78,2014,7.35,7.2,7.5,4
78,2015,7.43,7.4,7.5,4
78,2016,7.4,7.3,7.5,4
78,2017,6.98,6.7,7.1,4
78,2018,6.85,6.6,7.1,4
78,2019,6.45,6.3,6.7,4
78,2020,6.4,5.5,7.1,4
78,2021,6.68,6.4,6.9,4
78,2022,6.4,6.3,6.5,4
78,2023,6.42,6.2,6.7,4
78,2024,6.52,6.5,6.6,4
78,2025,7.02,6.8,7.2,4
79,1982,7.1,7.0,7.2,4
79,1983,7.08,6.9,7.4,4
79,1984,8.45,7.9,9.0,4
79,1985,9.07,8.9,9.2,4
79,1986,9.07,9.0,9.1,4
79,1987,8.93,8.8,9.1,4
79,1988,8.75,8.6,8.9,4
79,1989,8.35,8.2,8.5,4
79,1990,7.85,7.7,8.0,4
79,1991,7.6,7.4,7.8,4
79,1992,8.25,8.1,8.3,4
79,1993,8.68,8.3,9.1,4
79,1994,9.12,8.8,9.3,4
79,1995,7.98,7.5,8.6,4
79,1996,7.92,7.6,8.2,4
79,1997,8.3,8.3,8.3,4
79,1998,7.9,7.8,8.1,4
79,1999,7.55,7.1,7.8,4
79,2000,6.3,5.9,6.7,4
79,2001,5.7,5.7,5.7,4
79,2002,5.62,5.5,5.7,4
79,2003,6.18,6.1,6.3,4
79,2004,6.18,6.0,6.4,4
79,2005,6.18,5.9,6.6,4
79,2006,6.42,5.9,6.7,4
79,2007,5.58,5.2,5.9,4
79,2008,5.3,5.0,5.7,4
79,2009,6.85,6.4,7.2,4
79,2010,6.92,6.8,7.0,4
79,2011,6.65,6.5,6.8,4
79,2012,7.3,7.0,7.7,4
79,2013,7.72,7.5,7.9,4
79,2014,7.72,7.6,8.0,4
79,2015,7.95,7.8,8.1,4
79,2016,7.88,7.8,7.9,4
79,2017,7.2,6.8,7.5,4
79,2018,6.75,6.5,7.0,4
79,2019,6.18,5.9,6.5,4
79,2020,5.98,5.6,6.7,4
79,2021,5.65,5.4,5.9,4
79,2022,5.28,5.1,5.4,4
79,2023,5.25,5.1,5.4,4
79,2024,5.5,5.4,5.6,4
79,2025,5.75,5.6,5.9,4
80,1982,8.33,8.3,8.4,4
80,1983,8.45,8.2,8.8,4
80,1984,10.1,9.4,10.7,4
80,1985,10.95,10.7,11.1,4
80,1986,10.5,10.3,10.8,4
80,1987,10.85,10.6,11.0,4
80,1988,10.32,10.2,10.5,4
80,1989,9.77,9.7,10.0,4
80,1990,9.98,9.9,10.0,4
80,1991,9.95,9.7,10.1,4
80,1992,10.65,10.4,11.0,4
80,1993,11.62,11.1,12.0,4
80,1994,12.08,11.8,12.2,4
80,1995,11.15,10.9,11.5,4
80,1996,11.7,11.4,11.9,4
80,1997,11.98,11.9,12.0,4
80,1998,11.85,11.8,11.9,4
80,1999,11.52,10.9,12.0,4
80,2000,10.07,9.7,10.5,4
80,2001,9.35,9.2,9.6,4
80,2002,9.0,8.8,9.2,4
80,2003,9.22,9.0,9.6,4
80,2004,9.72,9.6,9.8,4
80,2005,9.8,9.5,10.1,4
80,2006,10.15,9.8,10.4,4
80,2007,9.38,8.9,9.9,4
80,2008,8.85,8.5,9.3,4
80,2009,10.9,10.2,11.4,4
80,2010,10.88,10.7,11.0,4
80,2011,10.72,10.5,11.1,4
80,2012,11.65,11.3,12.1,4
80,2013,12.2,12.0,12.4,4
80,2014,11.88,11.8,11.9,4
80,2015,12.02,11.8,12.1,4
80,2016,11.98,11.8,12.1,4
80,2017,11.25,10.7,11.5,4
80,2018,10.78,10.6,11.0,4
80,2019,10.05,9.7,10.5,4
80,2020,9.4,8.5,10.5,4
80,2021,9.15,8.7,9.3,4
80,2022,8.62,8.5,8.9,4
80,2023,8.62,8.4,8.8,4
80,2024,8.38,8.1,8.6,4
80,2025,8.48,8.3,8.7,4
81,1982,6.55,6.5,6.6,4
81,1983,6.7,6.6,6.9,4
81,1984,7.55,7.2,7.7,4
81,1985,7.72,7.7,7.8,4
81,1986,7.62,7.5,7.7,4
81,1987,7.92,7.8,8.0,4
81,1988,8.02,7.8,8.2,4
81,1989,7.62,7.5,7.7,4
81,1990,7.68,7.6,7.7,4
81,1991,7.78,7.7,7.9,4
81,1992,8.2,8.2,8.2,4
81,1993,8.75,8.3,9.3,4
81,1994,9.43,9.2,9.6,4
81,1995,9.0,8.9,9.1,4
81,1996,9.57,9.5,9.7,4
81,1997,9.68,9.5,9.9,4
81,1998,9.72,9.7,9.8,4
81,1999,9.7,9.5,9.8,4
81,2000,8.7,8.2,9.2,4
81,2001,7.95,7.9,8.0,4
81,2002,7.93,7.9,8.0,4
81,2003,8.48,8.4,8.6,4
81,2004,8.7,8.6,8.8,4
81,2005,8.85,8.5,9.2,4
81,2006,9.3,9.0,9.5,4
81,2007,8.65,8.1,9.2,4
81,2008,8.2,7.8,8.6,4
81,2009,9.6,9.2,9.8,4
81,2010,9.75,9.7,9.8,4
81,2011,10.0,9.8,10.3,4
81,2012,10.58,10.4,10.8,4
81,2013,10.95,10.8,11.1,4
81,2014,10.95,10.8,11.1,4
81,2015,11.05,11.0,11.2,4
81,2016,10.68,10.5,10.9,4
81,2017,10.02,9.6,10.3,4
81,2018,9.6,9.3,9.9,4
81,2019,8.9,8.6,9.4,4
81,2020,8.22,7.4,9.0,4
81,2021,8.02,7.7,8.3,4
81,2022,7.8,7.7,7.9,4
81,2023,7.82,7.7,8.0,4
81,2024,7.85,7.7,8.0,4
81,2025,8.18,7.9,8.5,4
82,1982,6.0,5.7,6.4,4
82,1983,6.35,6.2,6.5,4
82,1984,7.07,6.8,7.3,4
82,1985,7.57,7.5,7.6,4
82,1986,7.68,7.3,7.9,4
82,1987,7.68,7.6,7.8,4
82,1988,7.18,6.9,7.5,4
82,1989,6.78,6.7,6.8,4
82,1990,6.8,6.7,6.9,4
82,1991,7.48,7.0,7.9,4
82,1992,8.0,7.9,8.1,4
82,1993,8.88,8.4,9.2,4
82,1994,9.28,9.1,9.4,4
82,1995,8.45,8.2,8.8,4
82,1996,8.75,8.6,8.8,4
82,1997,8.93,8.8,9.1,4
82,1998,9.02,9.0,9.1,4
82,1999,8.95,8.6,9.2,4
82,2000,8.02,7.8,8.3,4
82,2001,7.65,7.5,7.8,4
82,2002,7.55,7.5,7.6,4
82,2003,7.95,7.7,8.3,4
82,2004,8.3,8.2,8.4,4
82,2005,8.5,8.1,8.9,4
82,2006,8.93,8.8,9.0,4
82,2007,8.43,7.8,8.9,4
82,2008,7.85,7.4,8.3,4
82,2009,9.25,8.9,9.7,4
82,2010,9.62,9.6,9.7,4
82,2011,9.82,9.4,10.3,4
82,2012,10.35,10.2,10.7,4
82,2013,11.08,10.8,11.3,4
82,2014,11.1,10.9,11.5,4
82,2015,11.6,11.5,11.7,4
82,2016,11.48,11.3,11.7,4
82,2017,10.82,10.4,11.1,4
82,2018,10.4,10.1,10.8,4
82,2019,9.6,9.4,10.0,4
82,2020,9.02,7.9,9.9,4
82,2021,9.12,8.7,9.4,4
82,2022,8.55,8.4,8.7,4
82,2023,8.52,8.4,8.7,4
82,2024,8.57,8.5,8.7,4
82,2025,8.95,8.7,9.2,4
83,1982,8.2,7.9,8.6,4
83,1983,8.9,8.7,9.2,4
83,1984,10.32,9.8,10.7,4
83,1985,11.15,11.0,11.3,4
83,1986,11.0,11.0,11.0,4
83,1987,10.68,10.5,10.9,4
83,1988,10.28,10.2,10.4,4
83,1989,9.82,9.7,9.9,4
83,1990,9.85,9.8,10.0,4
83,1991,10.4,10.1,10.9,4
83,1992,11.68,11.2,12.1,4
83,1993,12.85,12.4,13.3,4
83,1994,13.62,13.4,13.8,4
83,1995,13.12,12.9,13.4,4
83,1996,13.58,13.3,13.7,4
83,1997,14.02,13.8,14.2,4
83,1998,13.58,13.4,13.8,4
83,1999,13.38,12.9,13.6,4
83,2000,11.88,11.3,12.5,4
83,2001,10.65,10.3,11.0,4
83,2002,9.78,9.6,10.0,4
83,2003,9.9,9.8,10.0,4
83,2004,10.05,9.9,10.1,4
83,2005,9.95,9.8,10.1,4
83,2006,9.75,9.4,10.0,4
83,2007,9.02,8.6,9.5,4
83,2008,8.25,8.1,8.6,4
83,2009,9.75,9.3,10.1,4
83,2010,9.75,9.7,9.8,4
83,2011,9.98,9.9,10.1,4
83,2012,10.4,10.2,10.7,4
83,2013,10.82,10.8,10.9,4
83,2014,10.9,10.7,11.1,4
83,2015,11.1,11.0,11.3,4
83,2016,10.78,10.6,10.9,4
83,2017,10.18,9.8,10.4,4
83,2018,9.8,9.5,10.1,4
83,2019,9.1,8.7,9.6,4
83,2020,8.45,7.8,9.4,4
83,2021,8.12,7.5,8.5,4
83,2022,7.32,7.2,7.4,4
83,2023,7.28,7.1,7.4,4
83,2024,7.2,7.1,7.4,4
83,2025,7.42,7.2,7.7,4
84,1982,7.02,6.4,7.9,4
84,1983,8.32,8.1,8.8,4
84,1984,9.82,9.5,10.0,4
84,1985,10.32,10.3,10.4,4
84,1986,10.12,10.0,10.2,4
84,1987,9.75,9.5,10.1,4
84,1988,9.28,9.2,9.4,4
84,1989,8.75,8.6,9.0,4
84,1990,9.25,8.9,9.5,4
84,1991,9.6,9.3,10.0,4
84,1992,10.88,10.3,11.5,4
84,1993,12.0,11.8,12.1,4
84,1994,12.35,12.3,12.4,4
84,1995,11.8,11.5,12.2,4
84,1996,12.25,12.0,12.4,4
84,1997,12.72,12.6,12.8,4
84,1998,12.52,12.5,12.6,4
84,1999,12.28,11.8,12.6,4
84,2000,10.78,10.1,11.4,4
84,2001,9.75,9.7,9.8,4
84,2002,9.28,9.0,9.6,4
84,2003,9.45,9.4,9.5,4
84,2004,9.6,9.4,9.7,4
84,2005,10.0,9.5,10.4,4
84,2006,10.23,9.8,10.5,4
84,2007,9.6,9.0,10.1,4
84,2008,8.82,8.5,9.2,4
84,2009,10.55,10.0,11.2,4
84,2010,10.85,10.8,10.9,4
84,2011,11.35,11.0,11.7,4
84,2012,12.0,11.6,12.5,4
84,2013,12.62,12.4,12.8,4
84,2014,12.72,12.5,13.0,4
84,2015,12.98,12.9,13.1,4
84,2016,12.82,12.6,13.0,4
84,2017,11.98,11.7,12.2,4
84,2018,11.62,11.4,11.9,4
84,2019,10.98,10.6,11.5,4
84,2020,10.25,9.2,11.4,4
84,2021,10.1,9.6,10.4,4
84,2022,9.5,9.4,9.6,4
84,2023,9.65,9.4,9.9,4
84,2024,9.68,9.4,9.9,4
84,2025,10.02,9.7,10.4,4
85,1982,5.92,5.7,6.2,4
85,1983,6.48,6.2,6.8,4
85,1984,7.85,7.4,8.3,4
