code_dept,annee,bure__activites_financieres__autres_formes,bure__activites_financieres__entrepreneur_individuel,bure__activites_financieres__sarl,bure__activites_financieres__sas_sasu,bure__activites_financieres__total,bure__administration_sante_education__autres_formes,bure__administration_sante_education__entrepreneur_individuel,bure__administration_sante_education__sarl,bure__administration_sante_education__sas_sasu,bure__administration_sante_education__total,bure__autres_services__autres_formes,bure__autres_services__entrepreneur_individuel,bure__autres_services__sarl,bure__autres_services__sas_sasu,bure__autres_services__total,bure__commerce_transport_hebergement__autres_formes,bure__commerce_transport_hebergement__entrepreneur_individuel,bure__commerce_transport_hebergement__sarl,bure__commerce_transport_hebergement__sas_sasu,bure__commerce_transport_hebergement__total,bure__construction__autres_formes,bure__construction__entrepreneur_individuel,bure__construction__sarl,bure__construction__sas_sasu,bure__construction__total,bure__immobilier__autres_formes,bure__immobilier__entrepreneur_individuel,bure__immobilier__sarl,bure__immobilier__sas_sasu,bure__immobilier__total,bure__industrie_extractive_energie__autres_formes,bure__industrie_extractive_energie__entrepreneur_individuel,bure__industrie_extractive_energie__sarl,bure__industrie_extractive_energie__sas_sasu,bure__industrie_extractive_energie__total,bure__industrie_manufacturiere__autres_formes,bure__industrie_manufacturiere__entrepreneur_individuel,bure__industrie_manufacturiere__sarl,bure__industrie_manufacturiere__sas_sasu,bure__industrie_manufacturiere__total,bure__information_communication__autres_formes,bure__information_communication__entrepreneur_individuel,bure__information_communication__sarl,bure__information_communication__sas_sasu,bure__information_communication__total,bure__total__autres_formes,bure__total__entrepreneur_individuel,bure__total__sarl,bure__total__sas_sasu,bure__total__total
24,2022,205,189,188,577,1159,23,3006,162,160,3351,12,4071,177,219,4479,51,6988,807,1401,9247,97,2104,466,638,3305,61,824,227,426,1538,9,2445,153,256,2863,48,6187,460,973,7668,0,1206,58,217,1481,506,27020,2698,4867,35091
24,2023,185,163,182,507,1037,23,2885,137,115,3160,6,3886,136,205,4233,34,7078,706,1270,9088,96,2130,434,500,3160,30,856,157,329,1372,9,2946,108,263,3326,70,6509,442,1002,8023,3,1295,50,199,1547,456,27748,2352,4390,34946
24,2024,184,138,171,531,1024,21,2870,116,116,3123,10,4077,141,252,4480,37,7928,694,1472,10131,63,2002,366,581,3012,27,761,162,372,1322,11,3154,121,346,3632,48,6431,495,1090,8064,4,1444,58,182,1688,405,28805,2324,4942,36476
25,2012,16,23,47,9,95,5,438,18,2,463,3,403,30,1,437,7,818,250,40,1115,21,353,105,13,492,14,49,33,8,104,1,143,36,7,187,5,421,96,18,540,0,103,15,3,121,72,2751,630,101,3554
25,2013,14,21,47,17,99,12,424,31,3,470,4,404,30,9,447,4,996,232,64,1296,17,323,98,14,452,9,36,40,14,99,1,173,29,13,216,7,407,79,44,537,0,98,13,8,119,68,2882,599,186,3735
25,2014,12,21,38,17,88,11,487,18,3,519,3,367,36,11,417,5,915,208,88,1216,18,300,92,26,436,9,50,27,15,101,0,201,36,19,256,12,441,84,59,596,0,77,7,9,93,70,2859,546,247,3722
25,2015,13,17,55,22,107,5,415,26,8,454,5,353,34,10,402,3,851,214,116,1184,14,251,59,26,350,9,55,22,16,102,0,160,27,35,222,7,408,79,68,562,0,80,1,18,99,56,2590,517,319,3482
25,2016,15,22,33,25,95,81,436,6,11,534,1,381,26,20,428,7,991,183,137,1318,21,252,71,53,397,10,53,29,21,113,1,159,34,25,219,7,403,97,99,606,0,72,7,19,98,143,2769,486,410,3808
25,2017,17,19,36,25,97,7,479,16,21,523,7,321,29,21,378,2,1105,164,188,1459,30,194,49,59,332,6,97,25,37,165,0,167,31,29,227,7,419,83,76,585,1,79,8,12,100,77,2880,441,468,3866
25,2018,26,19,38,24,107,7,481,15,9,512,0,444,28,19,491,7,1349,120,170,1646,23,277,70,61,431,14,122,22,36,194,5,164,24,32,225,9,481,96,96,682,0,89,6,17,112,91,3426,419,464,4400
25,2019,30,37,34,29,130,12,547,27,12,598,2,554,28,25,609,5,1558,126,170,1859,18,272,67,52,409,11,150,29,53,243,3,215,23,23,264,8,551,75,98,732,1,125,5,23,154,90,4009,414,485,4998
25,2020,23,34,27,52,136,6,466,33,14,519,2,481,25,22,530,7,1868,119,180,2174,25,382,72,81,560,8,154,29,72,263,0,279,22,44,345,5,618,63,128,814,1,147,8,21,177,77,4429,398,614,5518
25,2021,19,36,26,97,178,8,619,37,20,684,1,661,29,35,726,12,1823,159,244,2238,24,350,78,80,532,10,155,42,116,323,1,360,28,40,429,8,737,71,159,975,1,174,11,26,212,84,4915,481,817,6297
25,2022,39,48,38,131,256,3,644,27,15,689,2,713,31,36,782,11,1298,155,214,1678,22,365,88,89,564,4,162,47,108,321,1,434,24,44,503,5,890,63,163,1121,1,188,6,31,226,88,4742,479,831,6140
25,2023,21,30,38,127,216,6,542,44,21,613,4,771,27,42,844,4,1383,149,224,1760,28,322,64,79,493,6,151,37,74,268,2,509,20,35,566,6,956,70,152,1184,1,199,4,24,228,78,4863,453,778,6172
25,2024,29,34,31,130,224,3,615,21,16,655,8,754,29,33,824,4,1584,226,289,2103,27,317,63,93,500,9,138,30,97,274,0,529,18,37,584,11,976,89,171,1247,1,242,9,20,272,92,5189,516,886,6683
26,2012,11,15,50,22,98,12,591,29,10,642,0,562,28,9,599,10,968,326,75,1379,10,644,181,29,864,17,53,50,14,134,2,212,52,20,286,14,524,134,40,712,4,110,23,10,147,80,3679,873,229,4861
26,2013,14,21,53,21,109,14,581,18,5,618,6,507,23,12,548,4,983,289,123,1399,20,570,139,51,780,8,34,31,10,83,1,235,45,25,306,7,522,133,71,733,2,120,15,8,145,76,3573,746,326,4721
26,2014,26,9,57,48,140,19,574,38,15,646,0,488,27,21,536,5,1018,235,189,1447,15,582,124,67,788,4,68,27,15,114,0,265,42,28,335,12,614,114,97,837,7,89,23,14,133,88,3707,687,494,4976
26,2015,28,16,50,46,140,15,646,16,11,688,1,468,31,20,520,12,930,184,206,1332,24,457,98,105,684,9,92,23,30,154,1,256,38,46,341,13,559,72,102,746,2,95,9,23,129,105,3519,521,589,4734
26,2016,13,15,45,35,108,11,553,20,22,606,1,429,28,35,493,11,1017,177,253,1458,21,470,91,109,691,6,109,24,28,167,2,224,29,46,301,9,593,83,148,833,2,99,11,26,138,76,3509,508,702,4795
26,2017,24,14,47,42,127,8,575,18,26,627,2,484,27,51,564,4,1058,129,268,1459,30,425,78,125,658,7,134,36,39,216,2,227,29,56,314,14,620,80,159,873,1,106,11,29,147,92,3643,455,795,4985
26,2018,34,20,53,37,144,10,618,12,25,665,5,592,19,39,655,4,1127,154,265,1550,17,458,65,129,669,12,175,32,53,272,3,258,35,47,343,16,696,100,164,976,2,120,11,17,150,103,4064,481,776,5424
26,2019,29,30,47,58,164,7,663,17,24,711,3,730,24,38,795,7,1337,179,268,1791,24,560,83,136,803,12,183,41,48,284,7,356,33,47,443,3,864,94,206,1167,3,155,9,27,194,95,4878,527,852,6352
26,2020,32,28,31,92,183,13,591,15,25,644,1,673,27,38,739,6,1496,146,329,1977,13,556,88,131,788,5,189,32,61,287,0,445,24,45,514,10,983,76,194,1263,1,174,13,32,220,81,5135,452,947,6615
26,2021,33,28,33,110,204,7,683,27,41,758,6,861,22,40,929,6,1537,166,389,2098,21,606,131,150,908,4,203,39,96,342,1,519,37,60,617,5,1082,119,235,1441,0,230,6,35,271,83,5749,580,1156,7568
26,2022,35,37,44,124,240,6,714,29,38,787,3,902,31,56,992,9,1181,172,301,1663,24,539,128,176,867,10,159,48,108,325,1,519,40,68,628,8,1214,108,298,1628,0,248,9,40,297,96,5513,609,1209,7427
26,2023,24,27,29,145,225,3,738,30,29,800,6,899,32,46,983,13,1248,143,296,1700,17,508,77,112,714,5,154,58,106,323,3,556,26,64,649,10,1325,100,249,1684,2,278,13,24,317,83,5733,508,1071,7395
26,2024,17,19,43,134,213,7,734,23,28,792,1,921,34,62,1018,7,1464,164,387,2022,13,504,89,151,757,1,152,36,64,253,2,622,36,63,723,11,1283,89,217,1600,1,257,15,41,314,60,5956,529,1147,7692
27,2012,135,144,224,50,553,46,2238,99,28,2411,16,2678,202,18,2914,35,4983,1533,255,6806,85,2473,801,79,3438,61,392,151,37,641,13,1006,228,61,1308,73,2677,651,165,3566,3,544,100,39,686,467,17135,3989,732,22323
27,2013,160,118,243,90,611,60,2241,121,25,2447,26,2498,190,46,2760,30,5745,1401,435,7611,78,2183,649,159,3069,42,272,157,41,512,11,991,193,104,1299,84,2628,513,290,3515,1,552,74,47,674,492,17228,3541,1237,22498
27,2014,152,134,229,111,626,55,2436,83,36,2610,16,2283,177,74,2550,46,5869,1280,605,7800,54,2165,573,212,3004,44,306,116,78,544,9,1302,195,124,1630,79,2768,465,316,3628,7,472,64,64,607,462,17735,3182,1620,22999
27,2015,142,130,245,134,651,39,2347,104,57,2547,16,2053,164,92,2325,33,5474,1128,793,7428,49,1794,455,255,2553,34,336,120,89,579,6,984,161,161,1312,77,2470,477,415,3439,2,452,52,90,596,398,16040,2906,2086,21430
27,2016,144,145,183,105,577,165,2497,95,86,2843,21,2036,164,141,2362,53,5866,998,1035,7952,74,1676,445,369,2564,31,380,133,112,656,8,848,173,178,1207,82,2407,487,558,3534,3,454,47,130,634,581,16309,2725,2714,22329
27,2017,179,125,219,151,674,36,2601,91,83,2811,22,2099,130,150,2401,40,6794,961,1164,8959,84,1580,416,452,2532,22,529,131,173,855,8,998,146,172,1324,80,2575,415,628,3698,4,506,47,120,677,475,17807,2556,3093,23931
27,2018,198,135,207,156,696,33,2681,96,85,2895,12,2610,152,147,2921,45,7767,872,1053,9737,83,1864,417,418,2782,49,691,157,186,1083,11,1131,145,182,1469,76,3036,442,596,4150,2,551,57,133,743,509,20466,2545,2956,26476
27,2019,231,177,179,268,855,62,2698,133,80,2973,12,3158,147,175,3492,58,8825,850,1215,10948,77,2219,517,441,3254,47,739,157,246,1189,10,1496,136,211,1853,57,3737,451,694,4939,1,770,46,179,996,555,23819,2616,3509,30499
27,2020,185,192,126,340,843,36,2519,111,88,2754,8,2930,122,159,3219,36,10749,776,1240,12801,85,2327,436,522,3370,40,777,160,295,1272,10,1777,128,231,2146,51,4040,405,849,5345,2,837,43,162,1044,453,26148,2307,3886,32794
27,2021,228,188,150,507,1073,30,3160,144,114,3448,7,3953,126,199,4285,55,10525,995,1531,13106,69,2478,588,595,3730,53,903,220,448,1624,3,2356,189,262,2810,60,4888,509,1055,6512,6,1005,66,176,1253,511,29456,2987,4887,37841
27,2022,262,192,182,653,1289,27,3236,154,125,3542,11,4480,200,240,4931,54,7590,918,1498,10060,71,2466,567,582,3686,32,787,221,490,1530,4,3047,174,313,3538,48,5773,466,1044,7331,6,1246,52,164,1468,515,28817,2934,5109,37375
27,2023,257,204,206,661,1328,26,3095,173,118,3412,16,4450,155,245,4866,33,7821,763,1357,9974,98,2487,451,550,3586,48,813,166,369,1396,6,3449,119,335,3909,72,6323,524,1042,7961,2,1327,49,157,1535,558,29969,2606,4834,37967
27,2024,242,173,217,693,1325,25,3362,129,114,3630,20,4571,171,267,5029,31,8733,916,1643,11323,70,2274,428,550,3322,39,794,159,376,1368,6,3824,125,342,4297,54,6470,541,1159,8224,2,1463,49,195,1709,489,31664,2735,5339,40227
28,2012,134,177,235,73,619,49,2027,99,27,2202,24,2805,239,25,3093,47,5064,1522,255,6888,58,2468,850,78,3454,73,333,159,42,607,14,956,226,53,1249,80,2805,706,200,3791,4,626,112,53,795,483,17261,4148,806,22698
28,2013,178,150,257,80,665,55,2234,103,29,2421,28,2529,209,39,2805,39,5273,1423,390,7125,60,2184,707,158,3109,28,317,140,62,547,18,857,194,86,1155,111,2649,630,304,3694,4,610,106,77,797,521,16803,3769,1225,22318
28,2014,205,140,271,113,729,71,2378,125,41,2615,18,2484,223,71,2796,46,5267,1405,604,7322,41,2313,671,207,3232,39,345,121,72,577,12,1083,186,105,1386,145,3027,609,367,4148,5,545,108,99,757,582,17582,3719,1679,23562
28,2015,195,149,274,169,787,51,2432,115,56,2654,24,2147,179,87,2437,42,4908,1206,835,6991,53,1796,564,304,2717,36,345,127,93,601,9,782,146,141,1078,221,2579,526,493,3819,2,498,72,121,693,633,15636,3209,2299,21777
28,2016,217,135,297,164,813,49,2573,119,91,2832,26,2120,180,157,2483,65,5403,1175,1073,7716,58,1647,527,387,2619,27,421,125,118,691,12,791,163,186,1152,83,2793,471,597,3944,4,501,62,157,724,541,16384,3119,2930,22974
28,2017,212,148,302,225,887,58,2562,117,98,2835,23,2181,164,185,2553,56,6042,1089,1279,8466,88,1527,529,482,2626,19,532,137,166,854,11,827,152,161,1151,99,3114,490,747,4450,3,613,75,210,901,569,17546,3055,3553,24723
28,2018,223,180,296,208,907,53,2694,123,84,2954,23,2711,168,184,3086,30,8519,952,1165,10666,98,1681,451,474,2704,39,583,143,197,962,14,972,151,189,1326,94,3524,505,703,4826,6,705,81,162,954,580,21569,2870,3366,28385
28,2019,280,272,296,335,1183,44,2801,137,96,3078,23,3280,160,218,3681,40,9217,1005,1270,11532,109,2149,504,541,3303,48,627,159,220,1054,6,1428,160,230,1824,104,4654,486,728,5972,5,916,60,221,1202,659,25344,2967,3859,32829
28,2020,297,308,217,500,1322,77,2851,132,71,3131,20,3176,170,182,3548,50,10853,880,1308,13091,75,2276,470,545,3366,44,821,139,319,1323,5,1759,145,204,2113,70,4723,501,924,6218,4,1046,60,220,1330,642,27813,2714,4273,35442
28,2021,326,258,262,661,1507,43,3397,172,146,3758,28,4138,174,246,4586,74,11431,1155,1681,14341,81,2420,666,650,3817,66,969,199,468,1702,12,2257,176,249,2694,63,5727,581,1087,7458,5,1177,68,257,1507,698,31774,3453,5445,41370
28,2022,331,203,262,653,1449,35,3554,167,176,3932,14,4624,218,279,5135,66,8050,1109,1642,10867,66,2373,619,682,3740,47,886,213,508,1654,5,2681,183,280,3149,51,6825,648,1191,8715,1,1449,62,244,1756,616,30645,3481,5655,40397
28,2023,363,246,249,709,1567,30,3472,165,148,3815,23,4790,179,288,5280,43,7982,902,1542,10469,126,2358,510,557,3551,35,934,160,387,1516,13,3077,139,256,3485,79,7143,646,1183,9051,3,1607,62,217,1889,715,31609,3012,5287,40623
28,2024,339,242,268,676,1525,36,3525,157,141,3859,30,4942,183,320,5475,52,8796,938,1718,11504,113,2255,516,561,3445,35,837,164,373,1409,12,3726,144,270,4152,81,7119,675,1251,9126,2,1729,80,232,2043,700,33171,3125,5542,42538
29,2012,18,18,84,19,139,10,765,21,3,799,1,661,37,4,703,6,1011,355,53,1425,22,556,158,14,750,14,62,50,6,132,5,302,60,22,389,19,672,160,39,890,1,151,23,10,185,96,4198,948,170,5412
29,2013,27,20,75,30,152,14,818,18,7,857,1,661,37,8,707,18,1027,304,81,1430,21,507,124,31,683,8,54,43,16,121,5,272,52,21,350,22,661,150,57,890,2,149,23,10,184,118,4169,826,261,5374
29,2014,48,28,73,42,191,10,863,28,5,906,1,665,45,24,735,15,1104,265,107,1491,21,509,116,44,690,7,62,44,11,124,1,298,54,27,380,18,724,136,85,963,1,132,23,19,175,122,4385,784,364,5655
29,2015,54,33,111,48,246,13,847,19,20,899,5,593,51,29,678,13,1140,283,147,1583,17,409,111,37,574,5,88,28,27,148,0,245,63,45,353,13,659,137,107,916,1,137,12,32,182,121,4151,815,492,5579
29,2016,34,25,98,34,191,7,837,29,21,894,5,535,46,28,614,8,1077,274,191,1550,26,441,98,72,637,8,95,45,24,172,1,277,51,50,379,28,640,101,123,892,1,139,10,41,191,118,4066,752,584,5520
29,2017,57,21,102,50,230,12,858,31,20,921,4,580,44,38,666,18,1175,241,198,1632,24,398,116,85,623,6,131,51,20,208,1,281,44,40,366,23,744,122,129,1018,2,152,11,40,205,147,4340,762,620,5869
29,2018,56,22,92,49,219,12,849,17,10,888,4,658,42,33,737,15,1559,204,159,1937,26,418,109,44,597,3,160,39,38,240,2,278,49,30,359,16,832,121,149,1118,2,184,30,36,252,136,4960,703,548,6347
29,2019,65,38,73,64,240,6,969,40,17,1032,3,848,39,31,921,12,1522,244,188,1966,38,479,158,53,728,5,257,63,48,373,0,404,57,56,517,13,1043,151,181,1388,0,247,9,32,288,142,5807,834,670,7453
29,2020,69,36,70,106,281,10,884,33,14,941,1,716,32,16,765,15,1713,227,167,2122,17,458,154,65,694,6,286,64,63,419,1,440,58,53,552,14,1086,132,206,1438,1,234,12,45,292,134,5853,782,735,7504
29,2021,68,53,73,135,329,6,1048,39,15,1108,1,998,50,28,1077,30,2108,305,254,2697,33,520,231,88,872,5,278,120,117,520,1,574,76,60,711,34,1283,181,283,1781,1,309,17,47,374,179,7171,1092,1027,9469
29,2022,75,31,76,145,327,7,1106,35,16,1164,0,1223,65,44,1332,23,1543,294,202,2062,36,493,215,83,827,4,183,131,132,450,1,644,54,65,764,25,1438,211,281,1955,0,362,18,41,421,171,7023,1099,1009,9302
29,2023,88,43,51,178,360,8,1065,24,20,1117,1,1196,45,46,1288,11,1538,266,192,2007,32,489,153,71,745,7,236,105,109,457,2,766,66,54,888,26,1602,130,259,2017,3,420,15,51,489,178,7355,855,980,9368
29,2024,70,47,69,207,393,7,1024,46,20,1097,0,1247,42,52,1341,19,1768,251,234,2272,25,562,160,75,822,6,238,77,133,454,4,957,44,60,1065,14,1640,202,248,2104,1,451,21,42,515,146,7934,912,1071,10063
2A,2012,7,2,21,5,35,5,174,11,2,192,1,148,19,3,171,3,333,165,15,516,16,363,118,14,511,4,14,21,3,42,0,75,19,5,99,0,280,68,16,364,0,31,8,3,42,36,1420,450,66,1972
2A,2013,9,3,20,7,39,2,181,9,6,198,0,171,18,9,198,8,339,149,54,550,15,340,65,31,451,5,10,21,8,44,0,72,20,9,101,3,239,42,29,313,0,27,8,5,40,42,1382,352,158,1934
2A,2014,17,8,24,6,55,0,186,7,4,197,1,156,13,7,177,3,333,117,75,528,19,339,61,47,466,3,12,22,7,44,2,95,10,10,117,1,253,43,43,340,0,25,6,3,34,46,1407,303,202,1958
2A,2015,20,10,18,9,57,1,172,7,8,188,1,194,14,26,235,6,330,116,111,563,19,239,56,48,362,1,16,25,19,61,0,78,9,15,102,4,240,47,51,342,0,22,4,9,35,52,1301,296,296,1945
2A,2016,26,3,13,25,67,5,188,4,12,209,0,175,10,27,212,4,301,78,135,518,15,222,38,71,346,3,15,29,23,70,0,74,7,27,108,2,266,35,78,381,0,25,1,13,39,55,1269,215,411,1950
2A,2017,32,4,17,21,74,0,199,6,11,216,2,165,8,25,200,5,323,92,186,606,13,230,41,80,364,3,20,36,27,86,1,83,11,21,116,5,285,33,89,412,0,29,2,16,47,61,1338,246,476,2121
2A,2018,23,3,16,17,59,3,211,9,15,238,2,192,7,41,242,4,380,85,156,625,12,258,38,90,398,9,18,41,24,92,0,60,8,32,100,7,363,32,99,501,0,35,3,13,51,60,1520,239,487,2306
2A,2019,28,7,18,39,92,1,228,10,9,248,1,259,6,29,295,7,425,87,193,712,23,327,36,96,482,2,19,34,42,97,0,106,8,30,144,8,456,19,111,594,1,55,3,11,70,71,1882,221,560,2734
2A,2020,34,8,4,56,102,0,177,7,10,194,0,205,7,28,240,8,451,56,169,684,11,336,32,93,472,6,42,20,38,106,0,108,3,24,135,7,428,25,105,565,0,49,4,21,74,66,1804,158,544,2572
2A,2021,20,6,5,57,88,2,200,6,11,219,0,245,7,38,290,6,491,40,216,753,15,292,30,117,454,4,39,34,50,127,0,179,8,30,217,5,527,39,133,704,0,49,2,22,73,52,2028,171,674,2925
2A,2022,21,4,6,66,97,0,240,3,16,259,0,296,9,41,346,6,425,62,213,706,22,373,29,109,533,6,37,54,65,162,0,194,3,37,234,6,604,27,157,794,0,71,4,20,95,61,2244,197,724,3226
2A,2023,16,9,10,62,97,3,237,12,14,266,0,307,7,41,355,6,377,43,230,656,12,357,19,100,488,2,58,36,55,151,0,195,5,25,225,5,696,28,158,887,0,56,4,18,78,44,2292,164,703,3203
2A,2024,18,10,6,69,103,1,226,7,14,248,0,316,16,25,357,6,544,48,243,841,12,307,20,102,441,1,44,28,47,120,1,228,9,33,271,10,698,31,171,910,0,67,1,21,89,49,2440,166,725,3380
2B,2012,8,6,17,5,36,4,151,7,1,163,0,181,22,1,204,4,385,126,24,539,24,363,96,12,495,2,30,21,5,58,1,86,20,7,114,0,309,60,13,382,0,48,4,1,53,43,1559,373,69,2044
2B,2013,6,4,13,6,29,6,170,6,3,185,1,168,17,10,196,2,355,150,51,558,25,313,76,26,440,4,17,18,9,48,0,109,20,13,142,3,237,66,28,334,0,30,9,4,43,47,1403,375,150,1975
2B,2014,17,6,11,15,49,5,172,6,6,189,1,189,24,12,226,2,336,126,68,532,18,292,56,52,418,3,22,20,9,54,0,126,16,25,167,5,243,45,57,350,1,32,6,3,42,52,1418,310,247,2027
2B,2015,9,4,16,18,47,6,150,4,5,165,2,188,15,24,229,1,332,68,112,513,10,258,27,56,351,2,18,11,8,39,2,101,31,22,156,2,232,28,51,313,0,21,5,12,38,34,1304,205,308,1851
2B,2016,20,3,20,27,70,2,191,3,5,201,0,213,12,34,259,4,339,74,166,583,33,222,29,87,371,3,30,19,25,77,0,69,12,26,107,3,265,35,51,354,0,28,7,10,45,65,1360,211,431,2067
2B,2017,14,8,15,32,69,0,192,4,12,208,1,189,12,33,235,0,327,56,201,584,25,251,36,125,437,2,38,12,28,80,0,100,11,29,140,3,243,24,82,352,1,26,5,21,53,46,1374,175,563,2158
2B,2018,26,12,9,23,70,2,182,4,10,198,0,210,7,27,244,2,371,67,146,586,32,265,34,100,431,1,47,17,25,90,3,125,16,29,173,10,316,43,94,463,1,31,2,15,49,77,1559,199,469,2304
2B,2019,21,7,5,36,69,1,210,7,8,226,2,264,8,28,302,2,360,59,186,607,30,273,26,95,424,2,45,19,28,94,0,135,17,32,184,2,402,25,104,533,1,38,2,11,52,61,1734,168,528,2491
2B,2020,19,6,6,43,74,0,176,4,6,186,0,224,4,19,247,7,412,44,154,617,15,275,20,93,403,7,58,17,22,104,1,139,10,33,183,6,361,38,97,502,1,38,1,17,57,56,1689,144,484,2373
2B,2021,19,10,11,65,105,1,233,4,10,248,1,269,13,35,318,3,436,61,197,697,24,282,28,115,449,7,52,19,52,130,0,188,14,55,257,4,451,35,115,605,0,55,6,19,80,59,1976,191,663,2889
2B,2022,14,12,9,50,85,4,221,11,5,241,0,284,6,28,318,5,401,66,174,646,26,266,25,97,414,4,47,21,50,122,1,159,4,57,221,7,550,28,136,721,0,73,5,15,93,61,2013,175,612,2861
2B,2023,21,9,14,50,94,2,226,11,12,251,2,335,11,39,387,5,375,61,184,625,44,270,33,91,438,4,74,28,34,140,1,167,9,57,234,12,576,32,124,744,0,55,3,15,73,91,2087,202,606,2986
2B,2024,18,5,5,57,85,5,236,14,13,268,1,308,6,43,358,6,503,55,166,730,13,267,28,89,397,2,51,20,49,122,0,229,12,60,301,11,609,45,130,795,0,73,2,11,86,56,2281,187,618,3142
30,2012,10,25,54,24,113,13,728,40,7,788,6,821,55,12,894,12,1704,587,78,2381,26,1119,285,36,1466,9,70,60,19,158,3,310,86,16,415,14,909,203,56,1182,5,173,38,20,236,98,5859,1408,268,7633
30,2013,22,41,72,37,172,14,687,44,13,758,2,729,51,24,806,6,1650,445,198,2299,24,977,202,83,1286,5,56,61,22,144,1,289,70,29,389,12,853,175,83,1123,2,146,27,15,190,88,5428,1147,504,7167
30,2014,32,28,62,43,165,15,817,38,13,883,3,718,64,32,817,7,1628,375,257,2267,14,955,183,125,1277,10,33,58,28,129,2,397,57,31,487,9,856,157,128,1150,1,144,22,35,202,93,5576,1016,692,7377
30,2015,54,48,68,38,208,12,767,31,21,831,3,664,53,27,747,15,1517,317,357,2206,23,839,142,163,1167,8,48,32,33,121,2,296,49,59,406,10,816,129,144,1099,2,116,29,28,175,129,5111,850,870,6960
30,2016,44,22,69,50,185,16,780,32,39,867,5,626,46,45,722,15,1552,308,442,2317,29,810,151,186,1176,8,40,50,49,147,3,251,56,54,364,13,827,143,221,1204,2,130,24,42,198,135,5038,879,1128,7180
30,2017,45,34,80,55,214,10,788,26,26,850,3,642,40,59,744,9,1619,290,485,2403,19,678,124,200,1021,10,41,38,47,136,2,265,43,76,386,17,844,148,218,1227,2,150,15,34,201,117,5061,804,1200,7182
30,2018,64,46,59,49,218,4,821,37,36,898,1,799,43,62,905,9,2128,248,435,2820,15,737,151,202,1105,6,42,49,49,146,2,276,44,64,386,16,1011,140,220,1387,1,172,12,39,224,118,6032,783,1156,8089
30,2019,63,51,66,85,265,12,882,34,25,953,2,996,36,59,1093,17,2282,269,436,3004,23,927,124,209,1283,9,53,59,88,209,2,420,35,56,513,13,1295,162,290,1760,0,224,15,42,281,141,7130,800,1290,9361
30,2020,48,38,40,133,259,14,796,48,35,893,2,952,40,61,1055,12,2467,268,444,3191,27,877,160,200,1264,9,93,57,95,254,1,428,34,66,529,16,1303,126,283,1728,1,196,15,45,257,130,7150,788,1362,9430
30,2021,66,51,72,199,388,17,985,62,47,1111,2,1244,53,84,1383,13,2732,262,587,3594,28,924,209,287,1448,15,154,70,116,355,3,532,48,114,697,7,1673,145,385,2210,2,323,21,59,405,153,8618,942,1878,11591
30,2022,40,41,42,227,350,10,1045,59,52,1166,4,1417,45,106,1572,20,2139,266,530,2955,29,999,180,255,1463,15,121,72,121,329,1,649,41,105,796,15,2001,154,442,2612,0,347,17,68,432,134,8759,876,1906,11675
30,2023,38,41,53,277,409,14,1071,48,50,1183,3,1433,41,95,1572,13,2160,253,504,2930,36,1017,168,236,1457,8,292,48,97,445,2,697,32,80,811,14,2225,164,419,2822,0,369,12,54,435,128,9305,819,1812,12064
30,2024,43,37,59,241,380,8,1042,61,47,1158,3,1404,48,103,1558,12,2524,209,571,3316,25,964,128,220,1337,4,224,67,113,408,7,779,46,98,930,13,2233,160,436,2842,0,379,16,60,455,115,9586,794,1889,12384
31,2012,30,66,142,58,296,19,1666,81,24,1790,5,1226,130,26,1387,10,1908,855,188,2961,165,1453,472,67,2157,22,257,145,40,464,9,402,97,44,552,27,2021,512,179,2739,6,502,113,64,685,293,9501,2547,690,13031
31,2013,22,65,164,87,338,31,1825,63,35,1954,3,1079,109,54,1245,12,1945,647,282,2886,211,1231,378,151,1971,18,239,126,55,438,5,450,82,66,603,31,2044,383,284,2742,9,512,62,68,651,342,9390,2014,1082,12828
31,2014,39,62,139,135,375,27,2028,82,45,2182,3,1100,99,48,1250,8,1898,634,476,3016,187,1283,310,219,1999,15,266,101,81,463,1,561,67,65,694,25,2134,384,393,2936,4,445,93,115,657,309,9777,1909,1577,13572
31,2015,61,71,133,170,435,31,1980,57,65,2133,2,1106,82,73,1263,14,1827,518,535,2894,266,871,251,251,1639,12,360,92,106,570,1,477,70,84,632,32,1958,351,450,2791,6,413,53,134,606,425,9063,1607,1868,12963
31,2016,51,68,134,170,423,28,2048,64,63,2203,6,1094,91,115,1306,13,2769,447,756,3985,287,856,224,378,1745,14,95,103,120,332,9,363,69,110,551,30,2045,315,602,2992,4,397,84,180,665,442,9735,1531,2494,14202
31,2017,65,74,129,119,387,26,2063,49,78,2216,5,1273,79,127,1484,10,3690,437,786,4923,294,870,208,460,1832,18,119,93,121,351,1,356,59,82,498,28,2386,328,666,3408,5,510,63,176,754,452,11341,1445,2615,15853
31,2018,71,92,119,148,430,19,2176,51,81,2327,8,1538,73,118,1737,9,5294,394,750,6447,260,1024,221,407,1912,34,127,105,159,425,4,419,66,79,568,36,2805,355,647,3843,2,621,64,202,889,443,14096,1448,2591,18578
31,2019,71,139,117,198,525,15,2563,75,83,2736,5,1905,60,119,2089,10,6365,418,814,7607,251,1262,224,459,2196,24,113,121,221,479,1,636,70,106,813,22,3879,319,784,5004,1,845,75,251,1172,400,17707,1479,3035,22621
